timestamp,settlement_point,real_time_price,day_ahead_price,da_rt_spread,forecast_load_mw,actual_load_mw,load_forecast_error_mw
2026-05-02 04:00:00,HB_SOUTH,22.02,27.14,5.12,46852.0,46264.0,-588.0
2026-05-02 04:00:00,LZ_AEN,22.66,26.82,4.16,46760.0,46315.0,-445.0
2026-05-02 04:00:00,LZ_CPS,17.26,28.35,11.09,46765.0,46111.0,-655.0
2026-05-02 04:00:00,LZ_HOUSTON,18.9,26.96,8.06,46708.0,46251.0,-457.0
2026-05-02 04:00:00,LZ_NORTH,15.72,26.58,10.86,46766.0,46297.0,-468.0
2026-05-02 04:00:00,LZ_SOUTH,23.58,30.48,6.9,46577.0,46468.0,-109.0
2026-05-02 04:00:00,LZ_WEST,13.38,26.52,13.14,46705.0,46133.0,-573.0
2026-05-02 05:00:00,HB_NORTH,14.46,30.35,15.89,47121.0,46173.0,-948.0
2026-05-02 05:00:00,HB_HOUSTON,13.23,28.16,14.93,47310.0,46119.0,-1191.0
2026-05-02 05:00:00,HB_WEST,12.39,23.55,11.16,47337.0,46141.0,-1196.0
2026-05-02 05:00:00,HB_SOUTH,16.03,27.82,11.79,47211.0,46107.0,-1104.0
2026-05-02 05:00:00,LZ_AEN,13.95,31.44,17.49,47295.0,46220.0,-1075.0
2026-05-02 05:00:00,LZ_CPS,17.88,31.61,13.73,47172.0,46185.0,-987.0
2026-05-02 05:00:00,LZ_HOUSTON,15.48,30.86,15.38,47145.0,46384.0,-760.0
2026-05-02 05:00:00,LZ_NORTH,13.95,27.58,13.63,47360.0,45778.0,-1582.0
2026-05-02 05:00:00,LZ_SOUTH,10.01,31.0,20.99,47224.0,46165.0,-1059.0
2026-05-02 05:00:00,LZ_WEST,6.73,25.87,19.14,47457.0,46257.0,-1200.0
2026-05-02 06:00:00,HB_NORTH,15.87,27.83,11.96,48145.0,47515.0,-630.0
2026-05-02 06:00:00,HB_HOUSTON,22.54,27.1,4.56,47927.0,47775.0,-152.0
2026-05-02 06:00:00,HB_WEST,11.98,25.75,13.77,48134.0,47727.0,-407.0
2026-05-02 06:00:00,HB_SOUTH,16.99,26.72,9.73,48191.0,47322.0,-869.0
2026-05-02 06:00:00,LZ_AEN,24.32,27.76,3.44,48140.0,47659.0,-481.0
2026-05-02 06:00:00,LZ_CPS,24.2,29.85,5.65,48263.0,47734.0,-529.0
2026-05-02 06:00:00,LZ_HOUSTON,27.13,27.85,0.72,48186.0,47645.0,-541.0
2026-05-02 06:00:00,LZ_NORTH,20.79,27.97,7.18,47855.0,47803.0,-52.0
2026-05-02 06:00:00,LZ_SOUTH,26.61,30.0,3.39,47852.0,47747.0,-105.0
2026-05-02 06:00:00,LZ_WEST,21.05,22.16,1.11,47914.0,47907.0,-7.0
2026-05-02 07:00:00,HB_NORTH,25.2,32.77,7.57,49445.0,50387.0,942.0
2026-05-02 07:00:00,HB_HOUSTON,25.03,34.41,9.38,49173.0,50337.0,1165.0
2026-05-02 07:00:00,HB_WEST,17.45,33.27,15.82,49159.0,50304.0,1145.0
2026-05-02 07:00:00,HB_SOUTH,28.32,32.63,4.31,49090.0,50512.0,1422.0
2026-05-02 07:00:00,LZ_AEN,24.8,34.96,10.16,49350.0,50496.0,1147.0
2026-05-02 07:00:00,LZ_CPS,25.09,31.84,6.75,49071.0,50381.0,1310.0
2026-05-02 07:00:00,LZ_HOUSTON,28.08,36.79,8.71,48912.0,50560.0,1648.0
2026-05-02 07:00:00,LZ_NORTH,24.08,32.91,8.83,48985.0,50634.0,1649.0
2026-05-02 07:00:00,LZ_SOUTH,30.14,35.47,5.33,48938.0,50554.0,1616.0
2026-05-02 07:00:00,LZ_WEST,23.04,26.84,3.8,49117.0,50480.0,1363.0
2026-05-02 08:00:00,HB_NORTH,32.32,35.45,3.13,50030.0,50527.0,497.0
2026-05-02 08:00:00,HB_HOUSTON,31.22,31.59,0.37,50385.0,50778.0,392.0
2026-05-02 08:00:00,HB_WEST,21.92,30.87,8.95,50264.0,50470.0,206.0
2026-05-02 08:00:00,HB_SOUTH,34.33,33.31,-1.02,50430.0,50279.0,-151.0
2026-05-02 08:00:00,LZ_AEN,37.29,37.0,-0.29,50352.0,50670.0,318.0
2026-05-02 08:00:00,LZ_CPS,27.11,36.76,9.65,50335.0,50545.0,210.0
2026-05-02 08:00:00,LZ_HOUSTON,32.4,35.34,2.94,50458.0,50619.0,161.0
2026-05-02 08:00:00,LZ_NORTH,31.26,33.68,2.42,50436.0,50511.0,75.0
2026-05-02 08:00:00,LZ_SOUTH,37.21,31.96,-5.25,50525.0,50797.0,271.0
2026-05-02 08:00:00,LZ_WEST,24.5,36.06,11.56,50494.0,50733.0,240.0
2026-05-02 09:00:00,HB_NORTH,31.75,37.38,5.63,51742.0,51428.0,-314.0
2026-05-02 09:00:00,HB_HOUSTON,35.83,38.52,2.69,51799.0,51693.0,-106.0
2026-05-02 09:00:00,HB_WEST,26.09,29.92,3.83,51616.0,51312.0,-304.0
2026-05-02 09:00:00,HB_SOUTH,33.36,35.81,2.45,51667.0,51101.0,-567.0
2026-05-02 09:00:00,LZ_AEN,31.65,39.62,7.97,51640.0,51631.0,-9.0
2026-05-02 09:00:00,LZ_CPS,29.29,38.85,9.56,51703.0,51620.0,-83.0
2026-05-02 09:00:00,LZ_HOUSTON,41.59,41.11,-0.48,51683.0,51478.0,-205.0
2026-05-02 09:00:00,LZ_NORTH,30.96,36.3,5.34,51707.0,51510.0,-197.0
2026-05-02 09:00:00,LZ_SOUTH,37.44,36.45,-0.99,51996.0,51588.0,-408.0
2026-05-02 09:00:00,LZ_WEST,33.23,33.89,0.66,51836.0,51457.0,-378.0
2026-05-02 10:00:00,HB_NORTH,32.09,37.12,5.03,52903.0,53530.0,627.0
2026-05-02 10:00:00,HB_HOUSTON,30.57,42.01,11.44,53201.0,53756.0,555.0
2026-05-02 10:00:00,HB_WEST,22.34,36.51,14.17,53046.0,54093.0,1047.0
2026-05-02 10:00:00,HB_SOUTH,30.35,40.31,9.96,53271.0,53830.0,559.0
2026-05-02 10:00:00,LZ_AEN,37.4,42.72,5.32,53105.0,53882.0,777.0
2026-05-02 10:00:00,LZ_CPS,31.97,42.85,10.88,52901.0,53810.0,909.0
2026-05-02 10:00:00,LZ_HOUSTON,37.44,41.96,4.52,53063.0,53658.0,595.0
2026-05-02 10:00:00,LZ_NORTH,30.31,39.69,9.38,52933.0,53809.0,876.0
2026-05-02 10:00:00,LZ_SOUTH,32.12,43.22,11.1,52924.0,53667.0,743.0
2026-05-02 10:00:00,LZ_WEST,28.43,40.95,12.52,53105.0,53724.0,618.0
2026-05-02 11:00:00,HB_NORTH,47.32,35.46,-11.86,54328.0,54378.0,49.0
2026-05-02 11:00:00,HB_HOUSTON,47.57,33.3,-14.27,54118.0,54323.0,205.0
2026-05-02 11:00:00,HB_WEST,36.54,35.02,-1.52,54282.0,53980.0,-302.0
2026-05-02 11:00:00,HB_SOUTH,41.16,31.1,-10.06,54292.0,54260.0,-32.0
2026-05-02 11:00:00,LZ_AEN,45.27,40.15,-5.12,54464.0,54263.0,-201.0
2026-05-02 11:00:00,LZ_CPS,38.99,37.83,-1.16,54387.0,54339.0,-47.0
2026-05-02 11:00:00,LZ_HOUSTON,49.78,36.37,-13.41,54561.0,54136.0,-425.0
2026-05-02 11:00:00,LZ_NORTH,45.2,32.52,-12.68,54208.0,54532.0,324.0
2026-05-02 11:00:00,LZ_SOUTH,44.68,38.98,-5.7,54348.0,54273.0,-75.0
2026-05-02 11:00:00,LZ_WEST,43.74,33.32,-10.42,54106.0,54161.0,55.0
2026-05-02 12:00:00,HB_NORTH,45.5,44.64,-0.86,55353.0,54080.0,-1273.0
2026-05-02 12:00:00,HB_HOUSTON,48.74,46.45,-2.29,55490.0,54429.0,-1060.0
2026-05-02 12:00:00,HB_WEST,42.94,42.22,-0.72,55414.0,54169.0,-1244.0
2026-05-02 12:00:00,HB_SOUTH,46.44,45.32,-1.12,55321.0,54114.0,-1207.0
2026-05-02 12:00:00,LZ_AEN,51.71,50.06,-1.65,55207.0,54304.0,-902.0
2026-05-02 12:00:00,LZ_CPS,48.76,47.89,-0.87,55395.0,54067.0,-1328.0
2026-05-02 12:00:00,LZ_HOUSTON,49.15,49.36,0.21,55520.0,53946.0,-1575.0
2026-05-02 12:00:00,LZ_NORTH,49.17,48.88,-0.29,55379.0,54388.0,-991.0
2026-05-02 12:00:00,LZ_SOUTH,48.55,47.66,-0.89,55202.0,53925.0,-1278.0
2026-05-02 12:00:00,LZ_WEST,47.66,42.43,-5.23,55342.0,54078.0,-1264.0
2026-05-02 13:00:00,HB_NORTH,46.49,48.77,2.28,56262.0,55751.0,-511.0
2026-05-02 13:00:00,HB_HOUSTON,52.49,47.83,-4.66,56217.0,55894.0,-323.0
2026-05-02 13:00:00,HB_WEST,44.71,42.23,-2.48,56186.0,55930.0,-256.0
2026-05-02 13:00:00,HB_SOUTH,48.82,49.66,0.84,56197.0,55651.0,-546.0
2026-05-02 13:00:00,LZ_AEN,50.27,50.17,-0.1,56218.0,55725.0,-493.0
2026-05-02 13:00:00,LZ_CPS,45.85,50.33,4.48,56573.0,55428.0,-1145.0
2026-05-02 13:00:00,LZ_HOUSTON,51.36,49.85,-1.51,56293.0,55720.0,-573.0
2026-05-02 13:00:00,LZ_NORTH,48.45,50.92,2.47,56246.0,55894.0,-353.0
2026-05-02 13:00:00,LZ_SOUTH,42.69,53.15,10.46,56268.0,55885.0,-383.0
2026-05-02 13:00:00,LZ_WEST,40.5,44.81,4.31,56241.0,55710.0,-531.0
2026-05-02 14:00:00,HB_NORTH,60.06,54.93,-5.13,56718.0,55272.0,-1447.0
2026-05-02 14:00:00,HB_HOUSTON,61.88,52.19,-9.69,56821.0,55268.0,-1552.0
2026-05-02 14:00:00,HB_WEST,53.76,51.88,-1.88,56883.0,55479.0,-1405.0
2026-05-02 14:00:00,HB_SOUTH,57.89,55.3,-2.59,56896.0,55593.0,-1303.0
2026-05-02 14:00:00,LZ_AEN,60.66,57.24,-3.42,56555.0,55569.0,-985.0
2026-05-02 14:00:00,LZ_CPS,55.23,57.82,2.59,56758.0,55889.0,-869.0
2026-05-02 14:00:00,LZ_HOUSTON,59.88,58.21,-1.67,56959.0,55698.0,-1261.0
2026-05-02 14:00:00,LZ_NORTH,56.89,56.06,-0.83,56743.0,55552.0,-1191.0
2026-05-02 14:00:00,LZ_SOUTH,58.88,56.84,-2.04,56551.0,55529.0,-1022.0
2026-05-02 14:00:00,LZ_WEST,56.75,53.06,-3.69,56549.0,55665.0,-884.0
2026-05-02 15:00:00,HB_NORTH,58.49,50.04,-8.45,56855.0,56920.0,65.0
2026-05-02 15:00:00,HB_HOUSTON,63.65,55.47,-8.18,56855.0,56763.0,-92.0
2026-05-02 15:00:00,HB_WEST,57.89,51.04,-6.85,56856.0,56472.0,-384.0
2026-05-02 15:00:00,HB_SOUTH,60.79,52.43,-8.36,56770.0,56789.0,19.0
2026-05-02 15:00:00,LZ_AEN,65.08,59.64,-5.44,56711.0,56756.0,45.0
2026-05-02 15:00:00,LZ_CPS,61.42,52.51,-8.91,56937.0,56352.0,-585.0
2026-05-02 15:00:00,LZ_HOUSTON,67.84,59.4,-8.44,56866.0,56765.0,-100.0
2026-05-02 15:00:00,LZ_NORTH,65.81,52.47,-13.34,56850.0,56359.0,-491.0
2026-05-02 15:00:00,LZ_SOUTH,66.85,53.97,-12.88,56798.0,56744.0,-55.0
2026-05-02 15:00:00,LZ_WEST,58.79,49.64,-9.15,56993.0,56509.0,-483.0
2026-05-02 16:00:00,HB_NORTH,72.89,54.17,-18.72,56755.0,57028.0,274.0
2026-05-02 16:00:00,HB_HOUSTON,69.76,54.16,-15.6,56747.0,57164.0,417.0
2026-05-02 16:00:00,HB_WEST,64.01,48.69,-15.32,56570.0,57096.0,527.0
2026-05-02 16:00:00,HB_SOUTH,72.37,50.58,-21.79,56720.0,57048.0,328.0
2026-05-02 16:00:00,LZ_AEN,72.36,53.94,-18.42,56920.0,57260.0,340.0
2026-05-02 16:00:00,LZ_CPS,66.8,54.66,-12.14,56650.0,57087.0,437.0
2026-05-02 16:00:00,LZ_HOUSTON,73.87,54.43,-19.44,56850.0,57055.0,205.0
2026-05-02 16:00:00,LZ_NORTH,67.54,51.31,-16.23,56675.0,57355.0,680.0
2026-05-02 16:00:00,LZ_SOUTH,72.66,57.44,-15.22,57015.0,57014.0,-1.0
2026-05-02 16:00:00,LZ_WEST,66.26,48.17,-18.09,56650.0,57078.0,429.0
2026-05-02 17:00:00,HB_NORTH,212.44,55.65,-156.79,56560.0,56950.0,390.0
2026-05-02 17:00:00,HB_HOUSTON,262.53,53.48,-209.05,56358.0,57070.0,712.0
2026-05-02 17:00:00,HB_WEST,189.18,51.59,-137.59,56399.0,57152.0,753.0
2026-05-02 17:00:00,HB_SOUTH,225.19,50.49,-174.7,56306.0,57216.0,911.0
2026-05-02 17:00:00,LZ_AEN,253.39,53.58,-199.81,56345.0,56757.0,412.0
2026-05-02 17:00:00,LZ_CPS,233.12,55.92,-177.2,56001.0,56970.0,969.0
2026-05-02 17:00:00,LZ_HOUSTON,244.54,57.17,-187.37,56170.0,57016.0,846.0
2026-05-02 17:00:00,LZ_NORTH,227.81,54.06,-173.75,56234.0,56715.0,481.0
2026-05-02 17:00:00,LZ_SOUTH,243.54,56.07,-187.47,56339.0,56710.0,371.0
2026-05-02 17:00:00,LZ_WEST,211.23,53.12,-158.11,56244.0,56948.0,705.0
2026-05-02 18:00:00,HB_NORTH,68.29,55.89,-12.4,55489.0,56831.0,1342.0
2026-05-02 18:00:00,HB_HOUSTON,73.55,60.44,-13.11,55478.0,56773.0,1296.0
2026-05-02 18:00:00,HB_WEST,68.84,55.55,-13.29,55370.0,56755.0,1386.0
2026-05-02 18:00:00,HB_SOUTH,71.09,59.27,-11.82,55447.0,56728.0,1282.0
2026-05-02 18:00:00,LZ_AEN,73.16,63.34,-9.82,55366.0,56872.0,1506.0
2026-05-02 18:00:00,LZ_CPS,68.69,60.33,-8.36,55398.0,56776.0,1378.0
2026-05-02 18:00:00,LZ_HOUSTON,70.2,60.98,-9.22,55152.0,56641.0,1489.0
2026-05-02 18:00:00,LZ_NORTH,67.15,60.03,-7.12,55476.0,56533.0,1057.0
2026-05-02 18:00:00,LZ_SOUTH,72.52,61.6,-10.92,55478.0,56712.0,1234.0
2026-05-02 18:00:00,LZ_WEST,65.21,58.37,-6.84,55522.0,56699.0,1176.0
2026-05-02 19:00:00,HB_NORTH,63.59,60.73,-2.86,54355.0,54486.0,131.0
2026-05-02 19:00:00,HB_HOUSTON,62.54,62.14,-0.4,54276.0,54498.0,223.0
2026-05-02 19:00:00,HB_WEST,58.24,54.76,-3.48,54246.0,54270.0,24.0
2026-05-02 19:00:00,HB_SOUTH,59.4,56.42,-2.98,54408.0,54750.0,343.0
2026-05-02 19:00:00,LZ_AEN,67.63,58.23,-9.4,54407.0,54688.0,281.0
2026-05-02 19:00:00,LZ_CPS,60.92,60.28,-0.64,54079.0,54503.0,424.0
2026-05-02 19:00:00,LZ_HOUSTON,62.4,62.58,0.18,54133.0,54548.0,415.0
2026-05-02 19:00:00,LZ_NORTH,63.62,57.81,-5.81,54184.0,54116.0,-68.0
2026-05-02 19:00:00,LZ_SOUTH,62.4,59.62,-2.78,54134.0,54533.0,399.0
2026-05-02 19:00:00,LZ_WEST,56.94,55.13,-1.81,54253.0,54632.0,379.0
2026-05-02 20:00:00,HB_NORTH,63.5,55.13,-8.37,53084.0,53424.0,341.0
2026-05-02 20:00:00,HB_HOUSTON,70.49,55.6,-14.89,53127.0,53588.0,460.0
2026-05-02 20:00:00,HB_WEST,55.11,54.64,-0.47,52700.0,53401.0,701.0
2026-05-02 20:00:00,HB_SOUTH,70.97,55.83,-15.14,52890.0,53324.0,434.0
2026-05-02 20:00:00,LZ_AEN,72.97,54.02,-18.95,53201.0,53490.0,289.0
2026-05-02 20:00:00,LZ_CPS,65.42,55.3,-10.12,52944.0,53638.0,694.0
2026-05-02 20:00:00,LZ_HOUSTON,73.23,55.13,-18.1,53017.0,53361.0,344.0
2026-05-02 20:00:00,LZ_NORTH,70.64,53.06,-17.58,53258.0,53494.0,236.0
2026-05-02 20:00:00,LZ_SOUTH,66.5,55.81,-10.69,52970.0,53295.0,326.0
2026-05-02 20:00:00,LZ_WEST,64.64,51.21,-13.43,52804.0,53438.0,634.0
2026-05-02 21:00:00,HB_NORTH,35.95,46.52,10.57,51727.0,51123.0,-604.0
2026-05-02 21:00:00,HB_HOUSTON,36.69,43.31,6.62,51746.0,50920.0,-826.0
2026-05-02 21:00:00,HB_WEST,36.4,37.31,0.91,51686.0,50990.0,-696.0
2026-05-02 21:00:00,HB_SOUTH,40.54,42.63,2.09,51687.0,51046.0,-642.0
2026-05-02 21:00:00,LZ_AEN,40.29,46.29,6.0,51749.0,51069.0,-679.0
2026-05-02 21:00:00,LZ_CPS,39.05,45.51,6.46,51692.0,51035.0,-657.0
2026-05-02 21:00:00,LZ_HOUSTON,43.39,49.41,6.02,51559.0,51207.0,-352.0
2026-05-02 21:00:00,LZ_NORTH,34.4,43.65,9.25,51909.0,51162.0,-747.0
2026-05-02 21:00:00,LZ_SOUTH,41.56,43.49,1.93,51724.0,51043.0,-680.0
2026-05-02 21:00:00,LZ_WEST,34.16,40.54,6.38,51744.0,50961.0,-783.0
2026-05-02 22:00:00,HB_NORTH,38.73,38.07,-0.66,50490.0,50662.0,172.0
2026-05-02 22:00:00,HB_HOUSTON,41.35,40.31,-1.04,50363.0,50563.0,200.0
2026-05-02 22:00:00,HB_WEST,38.9,33.9,-5.0,50294.0,50717.0,423.0
2026-05-02 22:00:00,HB_SOUTH,40.0,36.19,-3.81,50509.0,50633.0,124.0
2026-05-02 22:00:00,LZ_AEN,38.59,42.78,4.19,50449.0,50445.0,-4.0
2026-05-02 22:00:00,LZ_CPS,43.81,40.32,-3.49,50373.0,50902.0,529.0
2026-05-02 22:00:00,LZ_HOUSTON,42.76,41.05,-1.71,50295.0,50741.0,446.0
2026-05-02 22:00:00,LZ_NORTH,39.56,38.33,-1.23,50279.0,50668.0,389.0
2026-05-02 22:00:00,LZ_SOUTH,40.19,37.04,-3.15,50198.0,50738.0,541.0
2026-05-02 22:00:00,LZ_WEST,28.86,36.61,7.75,50317.0,50857.0,540.0
2026-05-02 23:00:00,HB_NORTH,33.97,41.93,7.96,49064.0,49002.0,-63.0
2026-05-02 23:00:00,HB_HOUSTON,34.21,43.15,8.94,49231.0,48948.0,-283.0
2026-05-02 23:00:00,HB_WEST,34.48,36.13,1.65,48955.0,48683.0,-271.0
2026-05-02 23:00:00,HB_SOUTH,37.34,42.86,5.52,49132.0,48662.0,-470.0
2026-05-02 23:00:00,LZ_AEN,39.61,40.81,1.2,49259.0,49299.0,40.0
2026-05-02 23:00:00,LZ_CPS,36.61,43.03,6.42,49061.0,48553.0,-508.0
2026-05-02 23:00:00,LZ_HOUSTON,37.18,41.77,4.59,48946.0,49118.0,171.0
2026-05-02 23:00:00,LZ_NORTH,35.37,41.92,6.55,49083.0,48815.0,-268.0
2026-05-02 23:00:00,LZ_SOUTH,39.1,42.5,3.4,49184.0,48811.0,-373.0
2026-05-02 23:00:00,LZ_WEST,30.84,36.25,5.41,48883.0,48800.0,-82.0
2026-05-03 00:00:00,HB_NORTH,31.26,27.21,-4.05,48153.0,48304.0,151.0
2026-05-03 00:00:00,HB_HOUSTON,35.09,31.32,-3.77,48282.0,48402.0,120.0
2026-05-03 00:00:00,HB_WEST,29.07,28.53,-0.54,48207.0,48138.0,-69.0
2026-05-03 00:00:00,HB_SOUTH,34.29,33.31,-0.98,48339.0,48260.0,-79.0
2026-05-03 00:00:00,LZ_AEN,37.17,34.51,-2.66,48357.0,48378.0,21.0
2026-05-03 00:00:00,LZ_CPS,31.11,29.31,-1.8,48448.0,48280.0,-168.0
2026-05-03 00:00:00,LZ_HOUSTON,31.84,33.6,1.76,48356.0,48194.0,-162.0
2026-05-03 00:00:00,LZ_NORTH,30.84,35.03,4.19,48137.0,48111.0,-26.0
2026-05-03 00:00:00,LZ_SOUTH,34.65,34.41,-0.24,48323.0,48385.0,62.0
2026-05-03 00:00:00,LZ_WEST,29.62,31.1,1.48,48232.0,48249.0,17.0
2026-05-03 01:00:00,HB_NORTH,28.43,33.33,4.9,47340.0,47988.0,649.0
2026-05-03 01:00:00,HB_HOUSTON,29.97,35.73,5.76,47701.0,47894.0,192.0
2026-05-03 01:00:00,HB_WEST,24.1,32.58,8.48,47448.0,48352.0,903.0
2026-05-03 01:00:00,HB_SOUTH,28.1,35.29,7.19,47341.0,47921.0,580.0
2026-05-03 01:00:00,LZ_AEN,31.67,37.74,6.07,47475.0,48179.0,704.0
2026-05-03 01:00:00,LZ_CPS,28.81,33.98,5.17,47761.0,48041.0,279.0
2026-05-03 01:00:00,LZ_HOUSTON,30.24,35.36,5.12,47324.0,48127.0,804.0
2026-05-03 01:00:00,LZ_NORTH,27.13,34.2,7.07,47429.0,48094.0,665.0
2026-05-03 01:00:00,LZ_SOUTH,27.93,33.19,5.26,47464.0,48074.0,610.0
2026-05-03 01:00:00,LZ_WEST,25.87,30.23,4.36,47518.0,47858.0,340.0
2026-05-03 02:00:00,HB_NORTH,22.6,28.7,6.1,47067.0,48278.0,1211.0
2026-05-03 02:00:00,HB_HOUSTON,19.75,28.11,8.36,46843.0,47692.0,849.0
2026-05-03 02:00:00,HB_WEST,14.33,24.09,9.76,46771.0,47882.0,1110.0
2026-05-03 02:00:00,HB_SOUTH,23.15,29.85,6.7,46978.0,47924.0,946.0
2026-05-03 02:00:00,LZ_AEN,24.09,34.53,10.44,46945.0,47530.0,585.0
2026-05-03 02:00:00,LZ_CPS,20.51,25.41,4.9,46919.0,47809.0,889.0
2026-05-03 02:00:00,LZ_HOUSTON,24.85,35.01,10.16,46983.0,47944.0,961.0
2026-05-03 02:00:00,LZ_NORTH,19.69,26.19,6.5,46922.0,47856.0,934.0
2026-05-03 02:00:00,LZ_SOUTH,19.38,29.23,9.85,46919.0,47794.0,875.0
2026-05-03 02:00:00,LZ_WEST,16.99,25.01,8.02,46896.0,47843.0,947.0
2026-05-03 03:00:00,HB_NORTH,21.89,32.82,10.93,46813.0,46464.0,-349.0
2026-05-03 03:00:00,HB_HOUSTON,28.01,36.0,7.99,46895.0,46818.0,-77.0
2026-05-03 03:00:00,HB_WEST,16.87,29.17,12.3,46741.0,46518.0,-223.0
2026-05-03 03:00:00,HB_SOUTH,23.41,30.37,6.96,46751.0,46411.0,-340.0
2026-05-03 03:00:00,LZ_AEN,27.25,33.15,5.9,46608.0,46571.0,-37.0
2026-05-03 03:00:00,LZ_CPS,25.41,34.5,9.09,47002.0,46578.0,-424.0
2026-05-03 03:00:00,LZ_HOUSTON,29.25,33.29,4.04,46586.0,46787.0,202.0
2026-05-03 03:00:00,LZ_NORTH,21.72,30.55,8.83,46735.0,46520.0,-216.0
2026-05-03 03:00:00,LZ_SOUTH,23.78,33.43,9.65,46888.0,46405.0,-483.0
2026-05-03 03:00:00,LZ_WEST,17.55,32.43,14.88,46799.0,46435.0,-364.0
2026-05-03 04:00:00,HB_NORTH,15.89,23.54,7.65,46907.0,46987.0,80.0
2026-05-03 04:00:00,HB_HOUSTON,10.02,29.78,19.76,46775.0,46932.0,157.0
2026-05-03 04:00:00,HB_WEST,9.59,24.98,15.39,46983.0,46499.0,-485.0
2026-05-03 04:00:00,HB_SOUTH,13.02,27.29,14.27,46894.0,46955.0,62.0
2026-05-03 04:00:00,LZ_AEN,18.95,29.63,10.68,46891.0,46583.0,-308.0
2026-05-03 04:00:00,LZ_CPS,13.84,27.85,14.01,46786.0,46980.0,194.0
2026-05-03 04:00:00,LZ_HOUSTON,20.25,29.37,9.12,46550.0,46674.0,125.0
2026-05-03 04:00:00,LZ_NORTH,18.69,25.22,6.53,46679.0,47077.0,397.0
2026-05-03 04:00:00,LZ_SOUTH,16.01,29.92,13.91,46950.0,46952.0,2.0
2026-05-03 04:00:00,LZ_WEST,11.88,25.61,13.73,47190.0,47034.0,-156.0
2026-05-03 05:00:00,HB_NORTH,15.96,28.31,12.35,47576.0,48384.0,808.0
2026-05-03 05:00:00,HB_HOUSTON,22.38,29.77,7.39,47376.0,48187.0,811.0
2026-05-03 05:00:00,HB_WEST,7.73,24.59,16.86,47105.0,48166.0,1061.0
2026-05-03 05:00:00,HB_SOUTH,15.87,29.58,13.71,47669.0,48238.0,569.0
2026-05-03 05:00:00,LZ_AEN,20.18,32.49,12.31,47536.0,48280.0,745.0
2026-05-03 05:00:00,LZ_CPS,18.37,30.68,12.31,47496.0,48294.0,798.0
2026-05-03 05:00:00,LZ_HOUSTON,17.23,33.48,16.25,47705.0,48192.0,488.0
2026-05-03 05:00:00,LZ_NORTH,15.0,32.38,17.38,47573.0,48238.0,664.0
2026-05-03 05:00:00,LZ_SOUTH,9.99,32.3,22.31,47170.0,48471.0,1301.0
2026-05-03 05:00:00,LZ_WEST,11.37,29.77,18.4,47328.0,47987.0,659.0
2026-05-03 06:00:00,HB_NORTH,21.77,34.07,12.3,48363.0,48087.0,-276.0
2026-05-03 06:00:00,HB_HOUSTON,26.67,33.59,6.92,48240.0,47590.0,-650.0
2026-05-03 06:00:00,HB_WEST,17.09,27.36,10.27,48147.0,47891.0,-256.0
2026-05-03 06:00:00,HB_SOUTH,21.83,32.94,11.11,48353.0,48023.0,-330.0
2026-05-03 06:00:00,LZ_AEN,27.11,31.26,4.15,48287.0,47729.0,-557.0
2026-05-03 06:00:00,LZ_CPS,18.09,30.23,12.14,48302.0,48112.0,-189.0
2026-05-03 06:00:00,LZ_HOUSTON,30.49,35.17,4.68,48143.0,47863.0,-281.0
2026-05-03 06:00:00,LZ_NORTH,23.76,34.3,10.54,48441.0,48098.0,-343.0
2026-05-03 06:00:00,LZ_SOUTH,23.59,28.87,5.28,48358.0,47743.0,-615.0
2026-05-03 06:00:00,LZ_WEST,18.96,26.9,7.94,48454.0,47862.0,-592.0
2026-05-03 07:00:00,HB_NORTH,13.3,31.56,18.26,49307.0,48977.0,-330.0
2026-05-03 07:00:00,HB_HOUSTON,12.36,32.8,20.44,49422.0,48752.0,-670.0
2026-05-03 07:00:00,HB_WEST,5.17,30.27,25.1,49475.0,48843.0,-631.0
2026-05-03 07:00:00,HB_SOUTH,10.29,34.54,24.25,49141.0,48900.0,-241.0
2026-05-03 07:00:00,LZ_AEN,14.97,32.21,17.24,49287.0,48821.0,-466.0
2026-05-03 07:00:00,LZ_CPS,13.58,34.31,20.73,49286.0,49008.0,-279.0
2026-05-03 07:00:00,LZ_HOUSTON,18.89,33.84,14.95,49236.0,48587.0,-649.0
2026-05-03 07:00:00,LZ_NORTH,14.92,31.72,16.8,49055.0,48765.0,-290.0
2026-05-03 07:00:00,LZ_SOUTH,13.94,36.98,23.04,49136.0,48620.0,-516.0
2026-05-03 07:00:00,LZ_WEST,13.97,33.04,19.07,49251.0,48750.0,-501.0
2026-05-03 08:00:00,HB_NORTH,28.17,28.58,0.41,50542.0,49307.0,-1234.0
2026-05-03 08:00:00,HB_HOUSTON,34.71,31.8,-2.91,50525.0,49289.0,-1236.0
2026-05-03 08:00:00,HB_WEST,29.43,19.64,-9.79,50717.0,49128.0,-1589.0
2026-05-03 08:00:00,HB_SOUTH,31.13,26.4,-4.73,50479.0,49134.0,-1345.0
2026-05-03 08:00:00,LZ_AEN,33.56,30.28,-3.28,50579.0,49303.0,-1276.0
2026-05-03 08:00:00,LZ_CPS,32.3,24.94,-7.36,50683.0,49422.0,-1261.0
2026-05-03 08:00:00,LZ_HOUSTON,40.38,28.23,-12.15,50539.0,49414.0,-1125.0
